0,1,2
2009 POLITICA REGIONAL DEL AMBIENTE (PRA) PUNO,"Promuévase campañas comunales de forestación y reforestación de las áreas degradadas con especies nativas, aquellas que tienen mayor potencial de brindar servicios ambientales y otras con potencial económico que contribuyan al desarrollo, promoviendo la inversión pública y privada",Unknown
2009 POLITICA REGIONAL DEL AMBIENTE (PRA) PUNO,"Nórmese el acceso a los mecanismos de asistencia técnica, transferencia tecnológica y recursos financieros, que serán fiscalizados controlados y vigilados por el fortalecimiento de las capacidades regionales, en el mercado de biocomercio y servicios ambientales",Technical assistance
2009 POLITICA REGIONAL DEL AMBIENTE (PRA) PUNO,"Se debe dar cuenta del número y resultado de las acciones de incentivo, promoción, supervisión, monitoreo, evaluación, fiscalización y sanción que se realizan para el mejoramiento, recuperación y protección de la calidad ambiental y de los recursos naturales",Unknown
2014 POLITICA AMBIENTAL REGIONAL DE JUNIN,"Diseñar instrumentos económicos y financieros como incentivos de compensación, retribución económica y distribución del pago por servicios ambientales",Direct payment (PES)
2014 POLITICA AMBIENTAL REGIONAL DE JUNIN,"Impulsar mecanismos de asistencia técnica, accediendo al fortalecimiento de capacidades regionales en el marco de los acuerdos convenios en materia ambiental",Technical assistance
2015 LEY FORESTAL Y DE FAUNA SILVESTRE LEY No 29763,Inclusión de las actividades productivas forestales y de fauna silvestre en el Programa de Compensaciones para la Competitividad,Direct payment (PES)
2015 LEY FORESTAL Y DE FAUNA SILVESTRE LEY No 29763,"Incorpórase a las comunidades campesinas y nativas y a los medianos y pequeños productores que realizan actividades de aprovechamiento forestal y de fauna silvestre, plantaciones forestales y sistemas agroforestales, como beneficiarios del Programa de Compensaciones para la Competitividad establecido por el Decreto Legislativo 1077, Decreto Legislativo que crea el Programa de Compensaciones para la Competitividad, aplicable a todas las modalidades de títulos habilitantes considerados dentro de la presente Ley",Direct payment (PES)
2015 LEY FORESTAL Y DE FAUNA SILVESTRE LEY No 29763,"Una de las mayores innovaciones de este reglamento está vinculada a las “Declaraciones de Manejo”, instrumentos de aprobación inmediata, si se cumple con los requisitos, que permitirá incentivas todas las actividades vinculadas al aprovechamiento de recursos que no afectan la existencia de las personas",Unknown
2015 LEY FORESTAL Y DE FAUNA SILVESTRE LEY No 29763,Diseñar incentivos y reconocimientos para mejorar la competitividad de las actividades de fauna silvestre y conexas,Unknown
2015 LEY FORESTAL Y DE FAUNA SILVESTRE LEY No 29763,"Las concesiones, permisos y autorizaciones forestales o de fauna silvestre registrables pueden ser objeto de hipoteca, fideicomisos o de constitución de otros derechos reales que se inscriben en el registro respectivo",Other
2015 LEY FORESTAL Y DE FAUNA SILVESTRE LEY No 29763,Financiamiento de las actividades forestales y de fauna silvestre,Other
2015 LEY FORESTAL Y DE FAUNA SILVESTRE LEY No 29763,"concesiones, permisos y autorizaciones forestales o de fauna silvestre",Other
2015 LEY FORESTAL Y DE FAUNA SILVESTRE LEY No 29763,"objeto de hipoteca, fideicomisos o de constitución de otros derechos reales",Other
2015 LEY FORESTAL Y DE FAUNA SILVESTRE LEY No 29763,plantaciones forestales inscritas,Other
2015 LEY FORESTAL Y DE FAUNA SILVESTRE LEY No 29763,Registro Nacional de Plantaciones,Other
2015 LEY FORESTAL Y DE FAUNA SILVESTRE LEY No 29763,derechos reales de garantía,Other
2015 LEY FORESTAL Y DE FAUNA SILVESTRE LEY No 29763,comunidades nativas y campesinas,Other
2015 LEY FORESTAL Y DE FAUNA SILVESTRE LEY No 29763,modalidades de financiamiento,Other
2015 LEY FORESTAL Y DE FAUNA SILVESTRE LEY No 29763,asamblea comunal,Other
2015 LEY FORESTAL Y DE FAUNA SILVESTRE LEY No 29763,"La certificación forestal es un proceso que acredita un manejo forestal socialmente beneficioso, ambientalmente responsable y económicamente viable que implica una evaluación por parte de un certificador independiente que asegura que un bosque o plantación está manejándose de acuerdo a los criterios ecológicos, sociales y económico productivos acordados internacionalmente",Tax deduction
2015 LEY FORESTAL Y DE FAUNA SILVESTRE LEY No 29763,La decisión de acceder a la certificación es voluntaria,Tax deduction
2015 LEY FORESTAL Y DE FAUNA SILVESTRE LEY No 29763,El Estado promueve la certificación forestal de la siguiente manera,Tax deduction
2015 LEY FORESTAL Y DE FAUNA SILVESTRE LEY No 29763,Estableciendo una reducción porcentual en el monto del pago por derecho de aprovechamiento,Tax deduction
2015 LEY FORESTAL Y DE FAUNA SILVESTRE LEY No 29763,Brindando facilidades para el aprovechamiento de diversos recursos forestales,Tax deduction
2015 LEY FORESTAL Y DE FAUNA SILVESTRE LEY No 29763,Beneficios e incentivos a la certificación y buenas prácticas,"Technical assistance, Tax deduction"
2015 LEY FORESTAL Y DE FAUNA SILVESTRE LEY No 29763,"Los titulares de los títulos habilitantes que cuentan con certificación, otro estándar reconocido o desarrollen esquemas de buenas prácticas que coadyuven a la sostenibilidad del manejo forestal reciben, según corresponda, los siguientes beneficios e incentivos","Technical assistance, Tax deduction"
2015 LEY FORESTAL Y DE FAUNA SILVESTRE LEY No 29763,Descuentos en el derecho de aprovechamiento,"Technical assistance, Tax deduction"
2015 LEY FORESTAL Y DE FAUNA SILVESTRE LEY No 29763,Asistencia técnico especializada,"Technical assistance, Tax deduction"
2015 LEY FORESTAL Y DE FAUNA SILVESTRE LEY No 29763,"Asistencia técnica y apoyo en la gestión para el acceso al financiamiento de las actividades forestales por parte de entidades financieras, organismos internacionales, entre otros","Technical assistance, Tax deduction"
2015 LEY FORESTAL Y DE FAUNA SILVESTRE LEY No 29763,Desarrollo de proyectos integrales de aprovechamiento del bosque,"Technical assistance, Tax deduction"
2015 LEY FORESTAL Y DE FAUNA SILVESTRE LEY No 29763,"Son proyectos integrales de aprovechamiento del bosque las iniciativas de inversión que contemplan la ejecución de actividades de aprovechamiento, transformación y comercialización de los productos del bosque","Technical assistance, Tax deduction"
2015 LEY FORESTAL Y DE FAUNA SILVESTRE LEY No 29763,"Los titulares de títulos habilitantes que implementen proyectos integrales de alcance local, regional o nacional, reciben, según corresponda, los siguientes beneficios e incentivos:
Incentivos no tributarios, tales como el descuento en el pago del derecho de aprovechamiento","Technical assistance, Tax deduction"
2015 LEY FORESTAL Y DE FAUNA SILVESTRE LEY No 29763,Acceso a programas de capacitación,"Technical assistance, Tax deduction"
2015 LEY FORESTAL Y DE FAUNA SILVESTRE LEY No 29763,"Capacitación para la mejora de sus condiciones de empleabilidad, emprendedurismo","Technical assistance, Tax deduction"
2015 LEY FORESTAL Y DE FAUNA SILVESTRE LEY No 29763,Capacitación para la mejora de la productividad y competitividad,"Technical assistance, Tax deduction"
2015 LEY FORESTAL Y DE FAUNA SILVESTRE LEY No 29763,"El SERFOR, en coordinación con las ARFFS, mediante lineamientos aprueba el régimen promocional y los niveles de descuentos en el pago del derecho de aprovechamiento, la ejecución, el procedimiento y la aplicación del descuento respectivo","Technical assistance, Tax deduction"
2015 LEY FORESTAL Y DE FAUNA SILVESTRE LEY No 29763,Los beneficios e incentivos a los que se refiere el presente artículo se aprueban mediante Resolución de Dirección Ejecutiva del SERFOR,"Technical assistance, Tax deduction"
2015 LEY FORESTAL Y DE FAUNA SILVESTRE LEY No 29763,"El SERFOR propone el desarrollo de facilidades para el acceso a servicios financieros brindados por entidades o fondos del Estado, para los actores a que se refiere el presente artículo","Technical assistance, Tax deduction"
2015 LEY FORESTAL Y DE FAUNA SILVESTRE LEY No 29763,"Los medianos y pequeños productores organizados que realizan actividades de aprovechamiento forestal pueden acceder a los incentivos para la asociatividad, la gestión y adopción de tecnología, previa condición de elegibilidad que le otorgue el Programa de Compensaciones para la Competitividad",Technical assistance
2015 LEY FORESTAL Y DE FAUNA SILVESTRE LEY No 29763,"Para ello, los gobiernos regionales y gobiernos locales, en coordinación con el SERFOR, ofrecen asistencia técnica directa o a través de alianzas con otras entidades públicas y privadas, para la elaboración de planes de negocios y el cumplimiento de los requisitos establecidos por el referido Programa",Technical assistance
2015 LEY FORESTAL Y DE FAUNA SILVESTRE LEY No 29763,"El SERFOR, en coordinación con el Programa en mención, define la condición de pequeño y mediano productor forestal y fija las características para operar en Unidades Productivas Sostenibles (UPS) por parte de los mismos",Technical assistance
2015 LEY FORESTAL Y DE FAUNA SILVESTRE LEY No 29763,Régimen promocional en el pago del derecho de aprovechamiento forestal en los títulos habilitantes,Tax deduction
2015 LEY FORESTAL Y DE FAUNA SILVESTRE LEY No 29763,"Se establece un régimen promocional en el pago del derecho de aprovechamiento del título habilitante, según corresponda, y de acuerdo al detalle siguiente",Tax deduction
2015 LEY FORESTAL Y DE FAUNA SILVESTRE LEY No 29763,"25% de descuento en el pago del derecho de aprovechamiento, si desarrollan investigación alineada al Programa de Investigación Forestal aprobado por el SERFOR y tiene resultados de campo demostrables, replicables y sustentados en base científica",Tax deduction
2015 LEY FORESTAL Y DE FAUNA SILVESTRE LEY No 29763,"20% de descuento en el pago del derecho de aprovechamiento, si el titular del título habilitante, en los distritos aledaños del mismo, desarrolla en las instituciones educativas de educación básica, técnico productiva, universidades o institutos y escuelas de educación superior, todas las siguientes acciones:
Un programa Integral y sostenido, de educación ambiental para estudiantes y docentes de educación básica, considerando los enfoques de derechos humanos, interculturalidad y género",Tax deduction
2015 LEY FORESTAL Y DE FAUNA SILVESTRE LEY No 29763,"Capacitación y acompañamiento en la gestión en educación ambiental, para el personal docente y directivo",Tax deduction
2015 LEY FORESTAL Y DE FAUNA SILVESTRE LEY No 29763,"Asimismo, el titular se beneficiará con 5% de descuento adicional al pago del derecho de aprovechamiento si desarrolla prácticas preprofesionales de estudiantes, a través de la suscripción de convenios con institutos, escuelas y universidades",Tax deduction
2015 LEY FORESTAL Y DE FAUNA SILVESTRE LEY No 29763,"25% de descuento en el pago del derecho de aprovechamiento, en caso de encontrarse ubicadas en zonas prioritarias para el Estado",Tax deduction
2015 LEY FORESTAL Y DE FAUNA SILVESTRE LEY No 29763,"Hasta 30% de descuento en el pago del derecho de aprovechamiento por proyectos integrales, considerando que la transformación se realice en centro de transformación de propiedad del titular del título habilitante o de propiedad de uno de los integrantes de la persona jurídica (si el titular fuera una persona jurídica), o de propiedad de uno de los integrantes del consorcio (si el titular fuera un consorcio) o con contrato de gestión a favor del titular del título habilitante",Tax deduction
2015 LEY FORESTAL Y DE FAUNA SILVESTRE LEY No 29763,15% en caso de realizar transformación primaria en el área de la concesión o centro poblado aledaño,Tax deduction
2015 LEY FORESTAL Y DE FAUNA SILVESTRE LEY No 29763,8% en caso ésta se realice fuera de dicho ámbito pero dentro del ámbito regional,Tax deduction
